agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
2881,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0820:55;0830:55;,481.02;500.93;510.93;,19.92;10.00;
2882,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0820:55;0830:55;,481.02;500.93;510.93;,19.92;10.00;
2883,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0820:55;0830:55;,481.02;500.93;510.93;,19.92;10.00;
2884,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0820:55;0830:55;,481.02;500.93;510.93;,19.92;10.00;
2885,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2886,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2887,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2888,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2889,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2890,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2891,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2892,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2893,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2894,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2895,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:05;,481.02;501.08;511.08;,20.07;10.00;
2896,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:05;0831:06;,481.02;501.08;511.10;,20.07;10.02;
2897,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2898,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2899,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2900,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2901,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2902,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2903,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2904,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2905,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2906,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2907,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:10;0831:10;,481.02;501.18;511.18;,20.17;10.00;
2908,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2909,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2910,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2911,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2912,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2913,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2914,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2915,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2916,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2917,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2918,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:17;0831:17;,481.02;501.30;511.30;,20.28;10.00;
2919,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2920,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2921,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2922,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2923,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2924,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2925,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2926,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2927,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2928,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2929,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2930,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:25;0831:25;,481.02;501.43;511.43;,20.42;10.00;
2931,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2932,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2933,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2934,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2935,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2936,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2937,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2938,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2939,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2940,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2941,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:32;0831:32;,481.02;501.55;511.55;,20.53;10.00;
2942,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2943,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2944,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2945,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2946,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2947,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2948,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2949,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2950,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2951,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2952,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2953,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:39;0831:39;,481.02;501.67;511.67;,20.65;10.00;
2954,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2955,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2956,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2957,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2958,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2959,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2960,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2961,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2962,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2963,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2964,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:47;0831:47;,481.02;501.80;511.80;,20.78;10.00;
2965,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2966,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2967,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2968,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2969,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2970,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2971,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2972,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2973,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2974,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2975,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0821:55;0831:55;,481.02;501.93;511.93;,20.92;10.00;
2976,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2977,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2978,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2979,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2980,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2981,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2982,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2983,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2984,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2985,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2986,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:05;0832:04;,481.02;502.08;512.08;,21.07;10.00;
2987,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2988,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2989,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2990,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2991,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2992,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2993,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2994,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2995,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2996,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2997,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:13;,481.02;502.22;512.22;,21.20;10.00;
2998,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:13;0832:14;,481.02;502.22;512.23;,21.20;10.02;
2999,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3000,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3001,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3002,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3003,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3004,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3005,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3006,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3007,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3008,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3009,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3010,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:19;0832:18;,481.02;502.32;512.32;,21.30;10.00;
3011,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3012,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3013,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3014,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3015,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3016,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3017,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3018,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3019,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3020,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3021,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:27;0832:27;,481.02;502.45;512.45;,21.43;10.00;
3022,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3023,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3024,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3025,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3026,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3027,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3028,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3029,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3030,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3031,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3032,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:34;0832:33;,481.02;502.57;512.57;,21.55;10.00;
3033,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3034,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3035,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3036,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3037,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3038,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3039,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3040,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3041,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3042,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3043,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:40;0832:41;,481.02;502.68;512.68;,21.67;10.00;
3044,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:47;0832:47;,481.02;502.80;512.80;,21.78;10.00;
3045,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0822:47;0832:47;,481.02;502.80;512.80;,21.78;10.00;
