node_id,zone_id,x_coord,y_coord,original_node_id
183405,1404,-111.89526,33.38047,1834
183502,1405,-111.98058,33.38799,1835
183704,1407,-111.98058,33.38746,1837
183705,1407,-111.9805,33.38746,1837
183503,1405,-111.9805,33.38799,1835
183504,1405,-111.98045,33.38804,1835
289800,2149,-111.97861,33.38805,2898
289801,2149,-111.97862,33.38811,2898
183505,1405,-111.98045,33.3881,1835
183602,1406,-111.89521,33.37968,1836
183800,1408,-111.89521,33.37908,1838
183801,1408,-111.89513,33.37908,1838
183603,1406,-111.89513,33.37968,1836
183604,1406,-111.89525,33.37978,1836
247500,1845,-111.89635,33.37987,2475
247501,1845,-111.89637,33.37981,2475
183605,1406,-111.89526,33.37972,1836
183706,1407,-111.98057,33.38731,1837
184004,1410,-111.98057,33.38651,1840
184005,1410,-111.98049,33.38651,1840
183707,1407,-111.9805,33.38731,1837
183802,1408,-111.89526,33.37904,1838
198700,1497,-111.89627,33.37906,1987
198701,1497,-111.89627,33.379,1987
183803,1408,-111.89526,33.37898,1838
183804,1408,-111.89521,33.37894,1838
183903,1409,-111.89523,33.37853,1839
183904,1409,-111.89515,33.37852,1839
183805,1408,-111.89514,33.37894,1838
183905,1409,-111.89506,33.37839,1839
306400,-1,-111.89482,33.37835,3064
184104,1411,-111.98004,33.38379,1841
329102,2474,-111.98002,33.38328,3291
329103,2474,-111.97995,33.38328,3291
184105,1411,-111.97996,33.38379,1841
184106,1411,-111.98009,33.38389,1841
189200,1441,-111.9818,33.38388,1892
189201,1441,-111.9818,33.38382,1892
184107,1411,-111.98009,33.38383,1841
184200,1412,-111.98727,33.44586,1842
308901,2306,-111.98716,33.44585,3089
184201,1412,-111.98729,33.44575,1842
136302,-1,-111.98724,33.44009,1363
184302,1413,-111.98015,33.3854,1843
326402,2449,-111.981,33.38529,3264
326403,2449,-111.98099,33.38523,3264
184303,1413,-111.98013,33.38534,1843
184304,1413,-111.97996,33.38536,1843
327006,2455,-111.97847,33.38544,3270
327007,2455,-111.97847,33.3855,3270
184305,1413,-111.97998,33.38543,1843
184404,1414,-111.88633,33.41929,1844
184704,1417,-111.88633,33.41852,1847
184705,1417,-111.88626,33.41852,1847
184405,1414,-111.88625,33.41929,1844
184500,1415,-111.89458,33.40243,1845
184900,1419,-111.89458,33.40295,1849
184901,1419,-111.89466,33.40295,1849
184501,1415,-111.89465,33.40243,1845
184502,1415,-111.8947,33.40239,1845
263200,1975,-111.89562,33.40239,2632
263201,1975,-111.89562,33.40233,2632
184503,1415,-111.8947,33.40233,1845
184504,1415,-111.89464,33.40228,1845
184602,1416,-111.89453,33.40134,1846
184603,1416,-111.89446,33.40134,1846
184505,1415,-111.89456,33.4023,1845
184604,1416,-111.89458,33.40129,1846
262402,1968,-111.89606,33.4023,2624
262403,1968,-111.89613,33.40227,2624
184605,1416,-111.89458,33.40123,1846
184706,1417,-111.88633,33.41838,1847
185002,1420,-111.88635,33.4176,1850
185003,1420,-111.88627,33.4176,1850
184707,1417,-111.88626,33.41838,1847
185004,1420,-111.88635,33.41746,1850
185306,1422,-111.88633,33.4167,1853
185307,1422,-111.88626,33.4167,1853
185005,1420,-111.88627,33.41746,1850
191600,-1,-111.89212,33.40742,1916
185400,-1,-111.8918,33.40741,1854
191700,-1,-111.89054,33.40744,1917
185401,-1,-111.89193,33.4074,1854
185502,1423,-111.89414,33.38282,1855
185604,1424,-111.89416,33.38212,1856
185605,1424,-111.89408,33.38212,1856
185503,1423,-111.89407,33.38282,1855
185504,1423,-111.89419,33.38293,1855
291904,2170,-111.89631,33.38296,2919
291905,2170,-111.89631,33.3829,2919
185505,1423,-111.89419,33.38286,1855
185704,1425,-111.93275,33.40114,1857
193600,1465,-111.93273,33.4011,1936
193601,1465,-111.93266,33.40113,1936
185705,1425,-111.93268,33.40116,1857
185800,-1,-111.89199,33.40728,1858
270500,-1,-111.89198,33.40651,2705
185900,1426,-111.88612,33.39118,1859
309402,2310,-111.88613,33.39086,3094
309403,2310,-111.88605,33.39086,3094
185901,1426,-111.88605,33.39118,1859
193100,-1,-111.89023,33.40751,1931
186203,-1,-111.97052,33.37813,1862
22002,-1,-111.9704,33.37813,220
186302,1428,-111.88588,33.38847,1863
187102,1432,-111.8865,33.38837,1871
187103,1432,-111.88649,33.38831,1871
186303,1428,-111.88586,33.3884,1863
186304,1428,-111.88576,33.38852,1863
237100,1759,-111.88589,33.38912,2371
237101,1759,-111.88597,33.38911,2371
186305,1428,-111.88584,33.38851,1863
186501,-1,-111.89199,33.40749,1865
191601,-1,-111.89199,33.40749,1916
186502,-1,-111.89214,33.40756,1865
106903,-1,-111.89384,33.40756,1069
186704,1429,-111.89421,33.40464,1867
186804,1430,-111.89422,33.40394,1868
186805,1430,-111.89415,33.40394,1868
186705,1429,-111.89414,33.40464,1867
186706,1429,-111.89426,33.40474,1867
261902,1963,-111.8966,33.40545,2619
261903,1963,-111.89668,33.40545,2619
186707,1429,-111.89426,33.40468,1867
187000,-1,-111.89035,33.40742,1870
193101,-1,-111.89035,33.40743,1931
187001,-1,-111.89019,33.40736,1870
98003,765,-111.88952,33.40739,980
187104,1432,-111.88667,33.38834,1871
236800,1756,-111.88865,33.38868,2368
236801,1756,-111.88872,33.38866,2368
187105,1432,-111.88666,33.38828,1871
187205,1433,-111.9131,33.40744,1872
247402,-1,-111.91138,33.40744,2474
187300,1434,-111.88679,33.38132,1873
325306,2441,-111.88716,33.38046,3253
325307,2441,-111.88709,33.38043,3253
187301,1434,-111.88672,33.38129,1873
187401,-1,-111.89036,33.40762,1874
122702,-1,-111.89039,33.40832,1227
187600,-1,-111.93941,33.38526,1876
194300,-1,-111.93941,33.38591,1943
187601,-1,-111.93933,33.38511,1876
187701,-1,-111.93952,33.38603,1877
93703,-1,-111.93954,33.38603,937
187702,-1,-111.9395,33.38593,1877
187602,-1,-111.93949,33.38522,1876
187800,-1,-111.89204,33.39302,1878
193200,-1,-111.89203,33.3929,1932
187801,-1,-111.89219,33.39303,1878
188400,1437,-111.88542,33.43342,1884
188100,-1,-111.89188,33.39281,1881
192400,-1,-111.89061,33.39281,1924
188101,-1,-111.89203,33.39271,1881
213900,1592,-111.89203,33.39087,2139
140101,-1,-111.88236,33.43279,1401
222000,-1,-111.89044,33.39361,2220
188600,1438,-111.92288,33.38968,1886
260200,1950,-111.92318,33.38968,2602
260201,1950,-111.92318,33.38961,2602
188601,1438,-111.92288,33.38961,1886
188703,1439,-111.95381,33.42557,1887
299902,2239,-111.95238,33.42771,2999
299903,2239,-111.95239,33.42778,2999
188704,1439,-111.95388,33.42556,1887
188705,1439,-111.95393,33.4255,1887
88303,685,-111.95426,33.42551,883
188102,-1,-111.89218,33.39282,1881
193201,-1,-111.89216,33.3929,1932
188900,1440,-111.93479,33.39876,1889
245104,1829,-111.93192,33.39787,2451
245105,1829,-111.93188,33.39793,2451
188901,1440,-111.93478,33.39882,1889
188902,1440,-111.93488,33.39882,1889
189303,1442,-111.93494,33.39883,1893
189304,1442,-111.93495,33.39877,1893
188903,1440,-111.93489,33.39876,1889
188904,1440,-111.93487,33.39886,1889
17803,-1,-111.93488,33.39913,178
189003,-1,-111.95534,33.43051,1890
50805,-1,-111.95256,33.43086,508
192300,-1,-111.89032,33.39297,1923
189202,1441,-111.98193,33.38378,1892
328900,2473,-111.98193,33.38324,3289
328901,2473,-111.98185,33.38324,3289
189203,1441,-111.98185,33.38378,1892
189204,1441,-111.98185,33.38392,1892
326200,2447,-111.98188,33.38491,3262
326201,2447,-111.98196,33.38489,3262
189205,1441,-111.98193,33.38392,1892
189305,1442,-111.93495,33.39873,1893
285202,-1,-111.93494,33.39851,2852
189400,1443,-111.89307,33.41956,1894
189800,1446,-111.89328,33.41993,1898
189801,1446,-111.89336,33.41993,1898
189401,1443,-111.89313,33.41951,1894
189402,1443,-111.89295,33.41953,1894
293902,2187,-111.89289,33.41959,2939
293903,2187,-111.89293,33.41964,2939
189403,1443,-111.89301,33.41957,1894
189404,1443,-111.89301,33.41942,1894
290102,2152,-111.8928,33.4185,2901
290103,2152,-111.89273,33.4185,2901
189405,1443,-111.89295,33.41946,1894
189501,-1,-111.9829,33.43658,1895
189604,1444,-111.95453,33.42116,1896
200602,1513,-111.9564,33.42117,2006
200603,1513,-111.9564,33.4211,2006
189605,1444,-111.95453,33.4211,1896
189703,1445,-111.93066,33.39285,1897
212500,1583,-111.9307,33.39104,2125
212501,1583,-111.93062,33.39103,2125
189704,1445,-111.93058,33.39284,1897
189705,1445,-111.93047,33.39286,1897
316102,-1,-111.92648,33.39288,3161
316103,-1,-111.92648,33.39301,3161
189706,1445,-111.93047,33.39298,1897
189707,1445,-111.93059,33.39299,1897
37903,296,-111.93058,33.39326,379
189802,1446,-111.89328,33.42007,1898
232902,1733,-111.89394,33.42198,2329
232903,1733,-111.89401,33.42198,2329
189803,1446,-111.89336,33.42007,1898
189804,1446,-111.89341,33.42002,1898
317700,2377,-111.89403,33.41973,3177
317701,2377,-111.89395,33.41972,3177
189805,1446,-111.8934,33.41996,1898
189904,1447,-111.93061,33.39017,1899
259000,1938,-111.92973,33.3897,2590
259001,1938,-111.92968,33.38974,2590
189905,1447,-111.9306,33.39024,1899
189906,1447,-111.93065,33.39028,1899
212502,1583,-111.93063,33.39089,2125
212503,1583,-111.93071,33.39089,2125
189907,1447,-111.93073,33.39028,1899
41603,-1,-111.92536,33.43406,416
190100,1448,-111.91795,33.37936,1901
198000,1490,-111.91794,33.37971,1980
198001,1490,-111.91801,33.37971,1980
190101,1448,-111.91803,33.37936,1901
190204,1449,-111.97194,33.422,1902
312802,2338,-111.97318,33.42199,3128
312803,2338,-111.97318,33.42186,3128
190205,1449,-111.97194,33.42187,1902
188802,-1,-111.89306,33.39286,1888
190402,-1,-111.88884,33.39301,1904
189102,-1,-111.88957,33.39304,1891
190503,-1,-111.89414,33.39292,1905
190302,-1,-111.89413,33.39292,1903
190600,1450,-111.88311,33.39637,1906
190704,1451,-111.88324,33.39636,1907
190705,1451,-111.88323,33.3963,1907
190601,1450,-111.8831,33.39631,1906
190902,1453,-111.9761,33.42183,1909
265202,-1,-111.97537,33.42187,2652
191004,1454,-111.93071,33.38722,1910
238800,1776,-111.9307,33.38783,2388
238801,1776,-111.93078,33.38783,2388
191005,1454,-111.93079,33.38722,1910
28703,-1,-111.8905,33.42189,287
191201,-1,-111.89033,33.42206,1912
191202,-1,-111.89047,33.42205,1912
182303,-1,-111.8918,33.42203,1823
191402,-1,-111.8903,33.42206,1914
191403,-1,-111.89031,33.42205,1914
191203,-1,-111.89033,33.42205,1912
191502,-1,-111.96484,33.43093,1915
191602,-1,-111.89199,33.40741,1916
191603,-1,-111.89198,33.40742,1916
185402,-1,-111.89194,33.40741,1854
191701,-1,-111.89057,33.4075,1917
185403,-1,-111.89183,33.40748,1854
191702,-1,-111.89043,33.40751,1917
186503,-1,-111.8918,33.40757,1865
191900,1456,-111.89358,33.38996,1919
213500,1589,-111.89346,33.39081,2135
213501,1589,-111.89353,33.39082,2135
191901,1456,-111.89365,33.38996,1919
192002,1457,-111.89401,33.41836,1920
192100,1458,-111.89403,33.41669,1921
192101,1458,-111.89396,33.41669,1921
192003,1457,-111.89394,33.41836,1920
192004,1457,-111.89389,33.4184,1920
278300,2077,-111.89309,33.4184,2783
278301,2077,-111.89309,33.41846,2783
192005,1457,-111.89389,33.41846,1920
192102,1458,-111.89401,33.41665,1921
192602,1460,-111.89405,33.41665,1926
192603,1460,-111.89405,33.41658,1926
192103,1458,-111.89401,33.41658,1921
192104,1458,-111.89391,33.41658,1921
312302,2333,-111.8931,33.41658,3123
312303,2333,-111.8931,33.41665,3123
192105,1458,-111.89391,33.41665,1921
192301,-1,-111.89045,33.39297,1923
192302,-1,-111.89046,33.39296,1923
193500,-1,-111.8905,33.39296,1935
192401,-1,-111.89045,33.39289,1924
192303,-1,-111.89045,33.39289,1923
192402,-1,-111.89031,33.39282,1924
190403,-1,-111.88884,33.39293,1904
192500,-1,-111.88785,33.40932,1925
312000,-1,-111.88723,33.40932,3120
312001,-1,-111.88723,33.40938,3120
192501,-1,-111.88785,33.40938,1925
192604,1460,-111.8941,33.41654,1926
269404,2017,-111.89611,33.41584,2694
269405,2017,-111.89611,33.41578,2694
192605,1460,-111.89402,33.41654,1926
192702,1461,-111.91643,33.41613,1927
200400,1511,-111.91484,33.41612,2004
200401,1511,-111.91484,33.41618,2004
192703,1461,-111.91643,33.41619,1927
192704,1461,-111.91648,33.41623,1927
192802,1462,-111.91647,33.41686,1928
192803,1462,-111.91654,33.41686,1928
192705,1461,-111.91655,33.41623,1927
192804,1462,-111.91642,33.4169,1928
269100,2014,-111.91398,33.41689,2691
269101,2014,-111.91398,33.41696,2691
192805,1462,-111.91642,33.41696,1928
192900,-1,-111.95672,33.44256,1929
333001,-1,-111.95671,33.44255,3330
192901,-1,-111.95689,33.44255,1929
193001,1463,-111.94965,33.42552,1930
194002,1466,-111.95021,33.42552,1940
194003,1466,-111.95021,33.42546,1940
193002,1463,-111.94965,33.42545,1930
193003,1463,-111.94948,33.42546,1930
96303,748,-111.949,33.42546,963
193102,-1,-111.89036,33.40751,1931
193103,-1,-111.89037,33.4075,1931
191703,-1,-111.89043,33.4075,1917
193202,-1,-111.89203,33.39288,1932
188103,-1,-111.89203,33.39282,1881
193203,-1,-111.89202,33.39289,1932
193300,-1,-111.89199,33.39289,1933
193301,-1,-111.89198,33.39288,1933
188104,-1,-111.89203,33.39282,1881
193302,-1,-111.89185,33.39289,1933
193501,-1,-111.89061,33.39289,1935
193402,1464,-111.95084,33.43982,1934
196703,1484,-111.95082,33.43989,1967
196704,1484,-111.9509,33.4399,1967
193403,1464,-111.95091,33.43984,1934
193404,1464,-111.95073,33.43973,1934
34203,-1,-111.9491,33.4393,342
193405,1464,-111.95097,33.43972,1934
33803,259,-111.95122,33.43916,338
193502,-1,-111.8905,33.39297,1935
193503,-1,-111.89064,33.39296,1935
193303,-1,-111.89186,33.39294,1933
187002,-1,-111.89054,33.40735,1870
187802,-1,-111.89184,33.39303,1878
193901,-1,-111.89689,33.43569,1939
65501,-1,-111.89827,33.43591,655
194004,1466,-111.95038,33.42552,1940
197500,1487,-111.95076,33.42552,1975
197501,1487,-111.95076,33.42546,1975
194005,1466,-111.95038,33.42546,1940
194102,-1,-111.91767,33.40724,1941
223603,-1,-111.91767,33.40738,2236
194301,-1,-111.93926,33.38602,1943
194302,-1,-111.93942,33.38603,1943
187703,-1,-111.93949,33.38603,1877
194303,-1,-111.93941,33.38614,1943
202902,-1,-111.93947,33.38756,2029
194401,-1,-111.94466,33.43723,1944
271200,-1,-111.94354,33.43745,2712
194402,-1,-111.94484,33.43715,1944
197602,-1,-111.94149,33.43818,1976
197603,-1,-111.94156,33.43815,1976
194403,-1,-111.94476,33.43715,1944
194602,-1,-111.9443,33.38568,1946
42902,-1,-111.95012,33.38568,429
181002,-1,-111.89102,33.42498,1810
194900,-1,-111.92622,33.42004,1949
105305,823,-111.92259,33.41681,1053
194901,-1,-111.92621,33.42016,1949
300603,-1,-111.92621,33.42021,3006
300604,-1,-111.92636,33.42021,3006
194902,-1,-111.92636,33.42016,1949
194903,-1,-111.92636,33.41996,1949
318802,2388,-111.92636,33.41926,3188
318803,2388,-111.92621,33.41926,3188
194904,-1,-111.92621,33.41996,1949
207900,-1,-111.89181,33.42959,2079
195100,1469,-111.88311,33.4042,1951
250402,1864,-111.88212,33.4042,2504
250403,1864,-111.88212,33.40426,2504
195101,1469,-111.88311,33.40426,1951
195102,1469,-111.88323,33.40416,1951
195200,1470,-111.88323,33.40352,1952
195201,1470,-111.88316,33.40352,1952
195103,1469,-111.88316,33.40416,1951
195104,1469,-111.88316,33.4043,1951
209900,1561,-111.8832,33.40741,2099
209901,1561,-111.88327,33.4074,2099
195105,1469,-111.88323,33.4043,1951
195202,1470,-111.88311,33.40341,1952
311700,2329,-111.88211,33.40342,3117
311701,2329,-111.88211,33.40348,3117
195203,1470,-111.88311,33.40348,1952
195204,1470,-111.88323,33.40337,1952
195402,1472,-111.88324,33.40273,1954
195403,1472,-111.88316,33.40273,1954
195205,1470,-111.88316,33.40337,1952
195502,1473,-111.91765,33.41763,1955
199702,1505,-111.91478,33.41762,1997
199703,1505,-111.91478,33.41769,1997
195503,1473,-111.91765,33.41769,1955
195504,1473,-111.91778,33.41759,1955
269900,2021,-111.91777,33.41674,2699
269901,2021,-111.91769,33.41674,2699
195505,1473,-111.9177,33.41759,1955
195902,1477,-111.95636,33.3815,1959
196002,1478,-111.95562,33.3815,1960
196003,1478,-111.95562,33.38157,1960
195903,1477,-111.95636,33.38157,1959
195904,1477,-111.95641,33.38161,1959
258900,1937,-111.95639,33.38189,2589
258901,1937,-111.95647,33.38189,2589
195905,1477,-111.95648,33.38161,1959
196004,1478,-111.95558,33.38146,1960
318200,2382,-111.95558,33.38095,3182
318201,2382,-111.95551,33.38095,3182
196005,1478,-111.9555,33.38146,1960
196403,-1,-111.96109,33.43171,1964
331701,-1,-111.96079,33.437,3317
196500,1482,-111.98759,33.43328,1965
73705,-1,-111.98766,33.43439,737
196601,1483,-111.94874,33.4394,1966
34303,262,-111.94876,33.43941,343
196602,1483,-111.94863,33.43944,1966
35400,272,-111.94836,33.43994,354
196705,1484,-111.95101,33.44,1967
31803,-1,-111.95438,33.44071,318
196802,-1,-111.89131,33.38502,1968
187501,1435,-111.89284,33.38011,1875
196901,-1,-111.95666,33.44285,1969
197100,-1,-111.95904,33.44491,1971
196902,-1,-111.95664,33.4427,1969
192902,-1,-111.9567,33.44267,1929
322700,2419,-111.96086,33.44535,3227
197200,-1,-111.94329,33.43763,1972
293301,-1,-111.94329,33.43764,2933
197201,-1,-111.94316,33.43761,1972
197604,-1,-111.94168,33.43819,1976
197402,1486,-111.95152,33.42548,1974
197502,1487,-111.95093,33.42547,1975
197503,1487,-111.95093,33.42551,1975
197403,1486,-111.95152,33.42551,1974
197605,-1,-111.94142,33.43829,1976
76603,-1,-111.93103,33.44017,766
197701,-1,-111.95842,33.44165,1977
37402,-1,-111.96084,33.43941,374
197800,1488,-111.98665,33.38207,1978
198400,1494,-111.98665,33.38212,1984
198401,1494,-111.98672,33.38212,1984
197801,1488,-111.98672,33.38207,1978
198002,1490,-111.91794,33.37985,1980
208500,1550,-111.91797,33.38032,2085
208501,1550,-111.91804,33.38031,2085
198003,1490,-111.91801,33.37985,1980
198004,1490,-111.91806,33.37981,1980
305300,2278,-111.9186,33.37981,3053
305301,2278,-111.9186,33.37974,3053
198005,1490,-111.91805,33.37974,1980
198100,1491,-111.98654,33.38263,1981
326902,2454,-111.98627,33.38254,3269
326903,2454,-111.98625,33.3826,3269
198101,1491,-111.9865,33.38269,1981
198102,1491,-111.98665,33.38276,1981
326702,2452,-111.98684,33.38281,3267
326703,2452,-111.98686,33.38275,3267
198103,1491,-111.98669,33.3827,1981
198104,1491,-111.98666,33.38264,1981
198402,1494,-111.98672,33.3822,1984
198403,1494,-111.98664,33.3822,1984
198105,1491,-111.98659,33.38262,1981
198202,1492,-111.9869,33.3821,1982
198404,1494,-111.98677,33.3821,1984
198405,1494,-111.98677,33.38216,1984
198203,1492,-111.9869,33.38216,1982
198204,1492,-111.98695,33.3822,1982
326704,2452,-111.98691,33.38273,3267
326705,2452,-111.98698,33.38274,3267
198205,1492,-111.98702,33.3822,1982
198302,1493,-111.95674,33.4248,1983
210802,1568,-111.95829,33.42463,2108
210803,1568,-111.95829,33.42457,2108
198303,1493,-111.95674,33.42473,1983
198304,1493,-111.95669,33.42469,1983
297102,2216,-111.95667,33.42412,2971
297103,2216,-111.9566,33.42412,2971
198305,1493,-111.95661,33.42469,1983
198500,1495,-111.97078,33.38866,1985
242502,1808,-111.96999,33.38788,2425
242503,1808,-111.96992,33.3879,2425
198501,1495,-111.97079,33.38872,1985
198502,1495,-111.97096,33.3887,1985
221900,1662,-111.97288,33.38863,2219
221901,1662,-111.97287,33.38856,2219
198503,1495,-111.97095,33.38864,1985
198504,1495,-111.97086,33.3886,1985
241300,1796,-111.97289,33.38814,2413
241301,1796,-111.97288,33.38808,2413
198505,1495,-111.9708,33.38863,1985
198601,1496,-111.94625,33.42551,1986
296504,2212,-111.9472,33.42551,2965
296505,2212,-111.9472,33.42544,2965
198602,1496,-111.94625,33.42544,1986
198603,1496,-111.94608,33.42546,1986
81407,629,-111.94586,33.42547,814
198800,1498,-111.90555,33.38168,1988
198904,1499,-111.90554,33.38162,1989
198905,1499,-111.90547,33.38163,1989
198801,1498,-111.90547,33.38169,1988
199004,1500,-111.93922,33.40873,1990
199102,1501,-111.93606,33.40957,1991
199103,1501,-111.93598,33.40958,1991
199005,1500,-111.9393,33.40874,1990
199104,1501,-111.93592,33.40948,1991
215500,1606,-111.93535,33.40954,2155
215501,1606,-111.93536,33.4096,2155
199105,1501,-111.93593,33.40954,1991
199200,1502,-111.92651,33.41049,1992
240900,1792,-111.93016,33.40981,2409
240901,1792,-111.93008,33.40981,2409
199201,1502,-111.92651,33.41043,1992
199300,-1,-111.95111,33.44401,1993
79403,-1,-111.95281,33.44438,794
199404,1503,-111.91473,33.4183,1994
199704,1505,-111.91473,33.41773,1997
199705,1505,-111.91466,33.41773,1997
199405,1503,-111.91466,33.4183,1994
199406,1503,-111.91466,33.41844,1994
216404,1615,-111.91467,33.41937,2164
216405,1615,-111.91475,33.41937,2164
199407,1503,-111.91473,33.41844,1994
199502,-1,-111.98502,33.43539,1995
301602,-1,-111.98527,33.43531,3016
199602,1504,-111.97226,33.39207,1996
221000,1654,-111.9722,33.39207,2210
221001,1654,-111.9722,33.39213,2210
199603,1504,-111.97226,33.39213,1996
199604,1504,-111.97227,33.39203,1996
221100,1655,-111.97229,33.39118,2211
199802,-1,-111.95512,33.38555,1998
251100,-1,-111.94527,33.38545,2511
199900,1506,-111.98734,33.38287,1999
326706,2452,-111.98703,33.38279,3267
326707,2452,-111.987,33.38285,3267
199901,1506,-111.98732,33.38293,1999
199902,1506,-111.98736,33.38299,1999
200302,1510,-111.98735,33.38338,2003
200303,1510,-111.98742,33.38338,2003
199903,1506,-111.98743,33.383,1999
199904,1506,-111.98749,33.38297,1999
326304,2448,-111.98773,33.383,3263
326305,2448,-111.98774,33.38294,3263
199905,1506,-111.9875,33.3829,1999
200004,1507,-111.9025,33.41746,2000
200200,1509,-111.9025,33.41741,2002
200201,1509,-111.90242,33.4174,2002
200005,1507,-111.90242,33.41746,2000
200104,1508,-111.97235,33.39271,2001
199605,1504,-111.97228,33.39217,1996
200304,1510,-111.98738,33.38353,2003
200500,1512,-111.98741,33.38363,2005
200501,1512,-111.98748,33.38362,2005
200305,1510,-111.98745,33.38351,2003
200402,1511,-111.91479,33.41608,2004
226500,1693,-111.9148,33.41491,2265
226501,1693,-111.91472,33.41491,2265
200403,1511,-111.91471,33.41608,2004
200404,1511,-111.91467,33.41612,2004
269102,2014,-111.91385,33.41685,2691
269103,2014,-111.91393,33.41685,2691
200405,1511,-111.91466,33.41618,2004
200604,1513,-111.95657,33.42115,2006
207602,1543,-111.9585,33.42116,2076
207603,1543,-111.9585,33.4211,2076
200605,1513,-111.95657,33.42109,2006
200606,1513,-111.95652,33.42106,2006
234104,1740,-111.95652,33.4205,2341
234105,1740,-111.95645,33.4205,2341
200607,1513,-111.95645,33.42106,2006
200700,1514,-111.9594,33.4211,2007
207604,1543,-111.95867,33.4211,2076
207605,1543,-111.95867,33.42116,2076
200701,1514,-111.9594,33.42116,2007
200801,-1,-111.9075,33.40743,2008
200900,-1,-111.90711,33.40743,2009
106305,-1,-111.90681,33.40752,1063
201801,-1,-111.91947,33.40757,2018
201802,-1,-111.91959,33.40757,2018
201101,-1,-111.92516,33.40745,2011
201301,-1,-111.92516,33.40756,2013
201302,-1,-111.92524,33.40756,2013
201102,-1,-111.92524,33.40745,2011
201103,-1,-111.92505,33.40744,2011
88503,-1,-111.92383,33.40744,885
228600,-1,-111.90772,33.40757,2286
201303,-1,-111.92535,33.40757,2013
88707,-1,-111.92613,33.40755,887
284500,-1,-111.92606,33.44035,2845
201502,-1,-111.92109,33.40757,2015
157003,-1,-111.92246,33.40758,1570
201605,-1,-111.91808,33.44045,2016
202304,1518,-111.91993,33.44047,2023
201402,-1,-111.92527,33.4404,2014
201803,-1,-111.91968,33.40758,2018
201503,-1,-111.92079,33.40758,2015
201900,1515,-111.92429,33.44045,2019
265301,1990,-111.92429,33.44035,2653
265302,1990,-111.92421,33.44035,2653
201901,1515,-111.92422,33.44045,2019
201902,1515,-111.92438,33.44046,2019
201702,-1,-111.92481,33.44046,2017
201903,1515,-111.92422,33.44054,2019
265704,1994,-111.92424,33.44126,2657
265705,1994,-111.92432,33.44126,2657
201904,1515,-111.9243,33.44053,2019
202000,1516,-111.92375,33.44045,2020
264502,1985,-111.92375,33.44034,2645
264503,1985,-111.92367,33.44035,2645
202001,1516,-111.92368,33.44046,2020
202002,1516,-111.92385,33.44046,2020
201905,1515,-111.92413,33.44046,2019
202102,1517,-111.92217,33.44046,2021
326600,2451,-111.92217,33.44035,3266
326601,2451,-111.9221,33.44035,3266
202103,1517,-111.9221,33.44046,2021
202104,1517,-111.92226,33.44047,2021
202003,1516,-111.92359,33.44046,2020
202202,-1,-111.90915,33.42172,2022
64903,508,-111.90917,33.42099,649
202305,1518,-111.92019,33.44047,2023
202105,1517,-111.922,33.44047,2021
202400,1519,-111.96012,33.42548,2024
245200,1830,-111.95891,33.42548,2452
245201,1830,-111.95891,33.42555,2452
202401,1519,-111.96012,33.42555,2024
202402,1519,-111.96029,33.42553,2024
275000,2054,-111.96089,33.42562,2750
202502,-1,-111.88662,33.42936,2025
266402,-1,-111.88799,33.42937,2664
232904,1733,-111.89383,33.42207,2329
202702,-1,-111.88297,33.42621,2027
271904,2030,-111.88298,33.42582,2719
271905,2030,-111.8829,33.42582,2719
202703,-1,-111.8829,33.42621,2027
202801,-1,-111.89127,33.42674,2028
202903,-1,-111.93956,33.38754,2029
21802,-1,-111.93956,33.38675,218
203000,-1,-111.94553,33.44088,2030
228200,-1,-111.94549,33.44093,2282
228201,-1,-111.94555,33.44097,2282
203001,-1,-111.94559,33.44092,2030
203002,-1,-111.94549,33.44075,2030
271100,-1,-111.94351,33.43779,2711
203101,-1,-111.88808,33.4293,2031
266403,-1,-111.88808,33.42936,2664
266404,-1,-111.88816,33.42936,2664
203102,-1,-111.88816,33.42929,2031
203103,-1,-111.88799,33.42929,2031
202503,-1,-111.88662,33.42932,2025
203300,-1,-111.92934,33.42877,2033
274802,-1,-111.92934,33.42866,2748
274803,-1,-111.92927,33.42866,2748
203301,-1,-111.92927,33.42877,2033
203302,-1,-111.92948,33.42878,2033
210900,-1,-111.93493,33.43023,2109
203401,-1,-111.89244,33.37887,2034
236600,1755,-111.89023,33.38838,2366
203502,-1,-111.92636,33.42889,2035
319202,-1,-111.92636,33.42879,3192
319203,-1,-111.92621,33.42879,3192
203503,-1,-111.92621,33.42889,2035
203504,-1,-111.92643,33.4289,2035
203303,-1,-111.92915,33.42879,2033
203603,1521,-111.90043,33.4291,2036
203801,1522,-111.90041,33.42915,2038
292200,-1,-111.94255,33.42917,2922
203701,-1,-111.9426,33.42913,2037
218700,-1,-111.94249,33.42856,2187
218701,-1,-111.94237,33.42852,2187
203702,-1,-111.94249,33.42915,2037
203802,1522,-111.9004,33.42929,2038
203803,1522,-111.90026,33.42923,2038
276202,-1,-111.89891,33.42925,2762
204000,1524,-111.9048,33.42929,2040
325200,2440,-111.9048,33.42919,3252
325201,2440,-111.90472,33.42919,3252
204001,1524,-111.90472,33.42929,2040
204002,1524,-111.90473,33.42937,2040
228700,1703,-111.90473,33.43203,2287
228701,1703,-111.90481,33.43203,2287
204003,1524,-111.9048,33.42937,2040
204004,1524,-111.90491,33.4293,2040
