link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,notes
871,181,54,0700_0800,0.000,0.005,60.000,0.000,period-based
872,182,55,0700_0800,0.000,0.005,60.000,0.000,period-based
873,183,56,0700_0800,0.000,0.005,60.000,0.000,period-based
874,184,57,0700_0800,0.000,0.005,60.000,0.000,period-based
875,185,58,0700_0800,0.000,0.005,60.000,0.000,period-based
876,186,59,0700_0800,0.000,0.005,60.000,0.000,period-based
877,187,60,0700_0800,0.000,0.005,60.000,0.000,period-based
878,188,61,0700_0800,0.000,0.005,60.000,0.000,period-based
879,189,62,0700_0800,0.000,0.005,60.000,0.000,period-based
880,190,63,0700_0800,0.000,0.005,60.000,0.000,period-based
881,191,64,0700_0800,0.000,0.005,60.000,0.000,period-based
882,192,65,0700_0800,0.000,0.005,60.000,0.000,period-based
883,193,66,0700_0800,0.000,0.005,60.000,0.000,period-based
884,194,67,0700_0800,0.000,0.005,60.000,0.000,period-based
885,195,68,0700_0800,0.000,0.005,60.000,0.000,period-based
886,196,69,0700_0800,0.000,0.005,60.000,0.000,period-based
887,197,70,0700_0800,0.000,0.005,60.000,0.000,period-based
888,198,71,0700_0800,0.000,0.005,60.000,0.000,period-based
889,199,72,0700_0800,0.000,0.005,60.000,0.000,period-based
890,200,73,0700_0800,0.000,0.005,60.000,0.000,period-based
891,201,74,0700_0800,0.000,0.005,60.000,0.000,period-based
892,202,75,0700_0800,0.000,0.005,60.000,0.000,period-based
893,203,76,0700_0800,0.000,0.005,60.000,0.000,period-based
894,204,77,0700_0800,0.000,0.005,60.000,0.000,period-based
895,205,78,0700_0800,0.000,0.005,60.000,0.000,period-based
896,206,79,0700_0800,0.000,0.005,60.000,0.000,period-based
897,207,80,0700_0800,0.000,0.005,60.000,0.000,period-based
898,208,81,0700_0800,0.000,0.005,60.000,0.000,period-based
899,209,82,0700_0800,0.000,0.005,60.000,0.000,period-based
900,210,83,0700_0800,0.000,0.005,60.000,0.000,period-based
901,211,84,0700_0800,0.000,0.005,60.000,0.000,period-based
902,212,85,0700_0800,0.000,0.005,60.000,0.000,period-based
903,213,86,0700_0800,0.000,0.005,60.000,0.000,period-based
904,214,87,0700_0800,0.000,0.005,60.000,0.000,period-based
905,215,88,0700_0800,0.000,0.005,60.000,0.000,period-based
906,216,89,0700_0800,0.000,0.005,60.000,0.000,period-based
907,217,90,0700_0800,0.000,0.005,60.000,0.000,period-based
908,218,91,0700_0800,0.000,0.005,60.000,0.000,period-based
909,219,92,0700_0800,0.000,0.005,60.000,0.000,period-based
910,220,93,0700_0800,0.000,0.005,60.000,0.000,period-based
911,221,94,0700_0800,0.000,0.005,60.000,0.000,period-based
912,222,95,0700_0800,0.000,0.005,60.000,0.000,period-based
913,223,96,0700_0800,1.000,0.005,60.000,0.001,period-based
914,224,97,0700_0800,0.000,0.005,60.000,0.000,period-based
915,225,98,0700_0800,0.000,0.005,60.000,0.000,period-based
916,226,99,0700_0800,0.000,0.005,60.000,0.000,period-based
917,227,100,0700_0800,0.000,0.005,60.000,0.000,period-based
918,228,101,0700_0800,0.000,0.005,60.000,0.000,period-based
919,229,102,0700_0800,0.000,0.005,60.000,0.000,period-based
920,230,103,0700_0800,0.000,0.005,60.000,0.000,period-based
921,231,104,0700_0800,0.000,0.005,60.000,0.000,period-based
922,232,105,0700_0800,0.000,0.005,60.000,0.000,period-based
923,233,106,0700_0800,0.000,0.005,60.000,0.000,period-based
924,234,107,0700_0800,0.000,0.005,60.000,0.000,period-based
925,235,108,0700_0800,0.000,0.005,60.000,0.000,period-based
926,236,109,0700_0800,0.000,0.005,60.000,0.000,period-based
927,237,110,0700_0800,0.000,0.005,60.000,0.000,period-based
928,238,111,0700_0800,0.000,0.005,60.000,0.000,period-based
929,239,112,0700_0800,0.000,0.005,60.000,0.000,period-based
930,240,113,0700_0800,0.000,0.005,60.000,0.000,period-based
931,241,114,0700_0800,0.000,0.005,60.000,0.000,period-based
932,242,115,0700_0800,0.000,0.005,60.000,0.000,period-based
933,243,116,0700_0800,0.000,0.005,60.000,0.000,period-based
934,244,117,0700_0800,0.000,0.005,60.000,0.000,period-based
935,245,118,0700_0800,0.000,0.005,60.000,0.000,period-based
936,246,119,0700_0800,0.000,0.005,60.000,0.000,period-based
937,247,120,0700_0800,0.000,0.005,60.000,0.000,period-based
938,248,121,0700_0800,0.000,0.005,60.000,0.000,period-based
939,249,122,0700_0800,0.000,0.005,60.000,0.000,period-based
940,250,123,0700_0800,0.000,0.005,60.000,0.000,period-based
941,251,124,0700_0800,0.000,0.005,60.000,0.000,period-based
942,252,125,0700_0800,0.000,0.005,60.000,0.000,period-based
943,253,126,0700_0800,0.000,0.005,60.000,0.000,period-based
944,254,127,0700_0800,0.000,0.005,60.000,0.000,period-based
945,128,257,0700_0800,0.000,0.005,60.000,0.000,period-based
946,129,258,0700_0800,0.000,0.005,60.000,0.000,period-based
947,130,259,0700_0800,0.000,0.005,60.000,0.000,period-based
948,131,260,0700_0800,0.000,0.005,60.000,0.000,period-based
949,132,261,0700_0800,0.000,0.005,60.000,0.000,period-based
950,133,262,0700_0800,0.000,0.005,60.000,0.000,period-based
951,134,263,0700_0800,0.000,0.005,60.000,0.000,period-based
952,135,264,0700_0800,0.000,0.005,60.000,0.000,period-based
953,136,265,0700_0800,0.000,0.005,60.000,0.000,period-based
954,137,266,0700_0800,0.000,0.005,60.000,0.000,period-based
955,138,267,0700_0800,0.000,0.005,60.000,0.000,period-based
956,139,268,0700_0800,0.000,0.005,60.000,0.000,period-based
957,140,269,0700_0800,0.000,0.005,60.000,0.000,period-based
958,141,270,0700_0800,0.000,0.005,60.000,0.000,period-based
959,142,271,0700_0800,0.000,0.005,60.000,0.000,period-based
960,143,272,0700_0800,0.000,0.005,60.000,0.000,period-based
961,144,273,0700_0800,0.000,0.005,60.000,0.000,period-based
962,145,274,0700_0800,0.000,0.005,60.000,0.000,period-based
963,146,275,0700_0800,0.000,0.005,60.000,0.000,period-based
964,147,276,0700_0800,0.000,0.005,60.000,0.000,period-based
965,148,277,0700_0800,0.000,0.005,60.000,0.000,period-based
966,149,278,0700_0800,0.000,0.005,60.000,0.000,period-based
967,150,279,0700_0800,0.000,0.005,60.000,0.000,period-based
968,151,280,0700_0800,0.000,0.005,60.000,0.000,period-based
969,152,281,0700_0800,0.000,0.005,60.000,0.000,period-based
970,153,282,0700_0800,0.000,0.005,60.000,0.000,period-based
971,154,283,0700_0800,0.000,0.005,60.000,0.000,period-based
972,155,284,0700_0800,0.000,0.005,60.000,0.000,period-based
973,156,285,0700_0800,0.000,0.005,60.000,0.000,period-based
974,157,286,0700_0800,0.000,0.005,60.000,0.000,period-based
975,158,287,0700_0800,0.000,0.005,60.000,0.000,period-based
976,159,288,0700_0800,0.000,0.005,60.000,0.000,period-based
977,160,289,0700_0800,0.000,0.005,60.000,0.000,period-based
978,161,290,0700_0800,0.000,0.005,60.000,0.000,period-based
979,162,291,0700_0800,0.000,0.005,60.000,0.000,period-based
980,163,292,0700_0800,0.000,0.005,60.000,0.000,period-based
981,164,293,0700_0800,0.000,0.005,60.000,0.000,period-based
982,165,294,0700_0800,0.000,0.005,60.000,0.000,period-based
983,166,295,0700_0800,0.000,0.005,60.000,0.000,period-based
984,167,296,0700_0800,0.000,0.005,60.000,0.000,period-based
985,168,297,0700_0800,0.000,0.005,60.000,0.000,period-based
986,169,298,0700_0800,0.000,0.005,60.000,0.000,period-based
987,170,299,0700_0800,0.000,0.005,60.000,0.000,period-based
988,171,300,0700_0800,0.000,0.005,60.000,0.000,period-based
989,172,301,0700_0800,0.000,0.005,60.000,0.000,period-based
990,173,302,0700_0800,0.000,0.005,60.000,0.000,period-based
991,174,303,0700_0800,0.000,0.005,60.000,0.000,period-based
992,175,304,0700_0800,0.000,0.005,60.000,0.000,period-based
993,176,305,0700_0800,0.000,0.005,60.000,0.000,period-based
994,177,306,0700_0800,0.000,0.005,60.000,0.000,period-based
995,178,307,0700_0800,0.000,0.005,60.000,0.000,period-based
996,179,308,0700_0800,0.000,0.005,60.000,0.000,period-based
997,180,309,0700_0800,0.000,0.005,60.000,0.000,period-based
998,181,310,0700_0800,0.000,0.005,60.000,0.000,period-based
999,182,311,0700_0800,0.000,0.005,60.000,0.000,period-based
1000,183,312,0700_0800,0.000,0.005,60.000,0.000,period-based
1001,184,313,0700_0800,0.000,0.005,60.000,0.000,period-based
1002,185,314,0700_0800,0.000,0.005,60.000,0.000,period-based
1003,186,315,0700_0800,0.000,0.005,60.000,0.000,period-based
1004,187,316,0700_0800,0.000,0.005,60.000,0.000,period-based
1005,188,317,0700_0800,0.000,0.005,60.000,0.000,period-based
1006,189,318,0700_0800,0.000,0.005,60.000,0.000,period-based
1007,190,319,0700_0800,0.000,0.005,60.000,0.000,period-based
1008,191,320,0700_0800,0.000,0.005,60.000,0.000,period-based
1009,192,321,0700_0800,0.000,0.005,60.000,0.000,period-based
1010,193,322,0700_0800,0.000,0.005,60.000,0.000,period-based
1011,194,323,0700_0800,0.000,0.005,60.000,0.000,period-based
1012,195,324,0700_0800,0.000,0.005,60.000,0.000,period-based
1013,196,325,0700_0800,0.000,0.005,60.000,0.000,period-based
1014,197,326,0700_0800,0.000,0.005,60.000,0.000,period-based
1015,198,327,0700_0800,0.000,0.005,60.000,0.000,period-based
1016,199,328,0700_0800,0.000,0.005,60.000,0.000,period-based
1017,200,329,0700_0800,0.000,0.005,60.000,0.000,period-based
1018,201,330,0700_0800,0.000,0.005,60.000,0.000,period-based
1019,202,331,0700_0800,0.000,0.005,60.000,0.000,period-based
1020,203,332,0700_0800,0.000,0.005,60.000,0.000,period-based
1021,204,333,0700_0800,0.000,0.005,60.000,0.000,period-based
1022,205,334,0700_0800,0.000,0.005,60.000,0.000,period-based
1023,206,335,0700_0800,0.000,0.005,60.000,0.000,period-based
1024,207,336,0700_0800,0.000,0.005,60.000,0.000,period-based
1025,208,337,0700_0800,0.000,0.005,60.000,0.000,period-based
1026,209,338,0700_0800,0.000,0.005,60.000,0.000,period-based
1027,210,339,0700_0800,0.000,0.005,60.000,0.000,period-based
1028,211,340,0700_0800,0.000,0.005,60.000,0.000,period-based
1029,212,341,0700_0800,0.000,0.005,60.000,0.000,period-based
1030,213,342,0700_0800,0.000,0.005,60.000,0.000,period-based
1031,214,343,0700_0800,0.000,0.005,60.000,0.000,period-based
1032,215,344,0700_0800,0.000,0.005,60.000,0.000,period-based
1033,216,345,0700_0800,0.000,0.005,60.000,0.000,period-based
1034,217,346,0700_0800,0.000,0.005,60.000,0.000,period-based
1035,218,347,0700_0800,0.000,0.005,60.000,0.000,period-based
1036,219,348,0700_0800,0.000,0.005,60.000,0.000,period-based
1037,220,349,0700_0800,0.000,0.005,60.000,0.000,period-based
1038,221,350,0700_0800,0.000,0.005,60.000,0.000,period-based
1039,222,351,0700_0800,0.000,0.005,60.000,0.000,period-based
1040,223,352,0700_0800,0.000,0.005,60.000,0.000,period-based
1041,224,353,0700_0800,0.000,0.005,60.000,0.000,period-based
1042,225,354,0700_0800,0.000,0.005,60.000,0.000,period-based
1043,226,355,0700_0800,0.000,0.005,60.000,0.000,period-based
1044,227,356,0700_0800,0.000,0.005,60.000,0.000,period-based
1045,228,357,0700_0800,0.000,0.005,60.000,0.000,period-based
1046,229,358,0700_0800,0.000,0.005,60.000,0.000,period-based
1047,230,359,0700_0800,0.000,0.005,60.000,0.000,period-based
1048,231,360,0700_0800,0.000,0.005,60.000,0.000,period-based
1049,232,361,0700_0800,0.000,0.005,60.000,0.000,period-based
1050,233,362,0700_0800,0.000,0.005,60.000,0.000,period-based
1051,234,363,0700_0800,0.000,0.005,60.000,0.000,period-based
1052,235,364,0700_0800,0.000,0.005,60.000,0.000,period-based
1053,236,365,0700_0800,0.000,0.005,60.000,0.000,period-based
1054,237,366,0700_0800,0.000,0.005,60.000,0.000,period-based
1055,238,367,0700_0800,0.000,0.005,60.000,0.000,period-based
1056,239,368,0700_0800,0.000,0.005,60.000,0.000,period-based
1057,240,369,0700_0800,0.000,0.005,60.000,0.000,period-based
1058,241,370,0700_0800,0.000,0.005,60.000,0.000,period-based
1059,242,371,0700_0800,0.000,0.005,60.000,0.000,period-based
1060,243,372,0700_0800,0.000,0.005,60.000,0.000,period-based
1061,244,373,0700_0800,0.000,0.005,60.000,0.000,period-based
1062,245,374,0700_0800,0.000,0.005,60.000,0.000,period-based
1063,246,375,0700_0800,0.000,0.005,60.000,0.000,period-based
1064,247,376,0700_0800,0.000,0.005,60.000,0.000,period-based
1065,248,377,0700_0800,0.000,0.005,60.000,0.000,period-based
1066,249,378,0700_0800,0.000,0.005,60.000,0.000,period-based
1067,250,379,0700_0800,0.000,0.005,60.000,0.000,period-based
1068,251,380,0700_0800,0.000,0.005,60.000,0.000,period-based
1069,252,381,0700_0800,0.000,0.005,60.000,0.000,period-based
1070,253,382,0700_0800,0.000,0.005,60.000,0.000,period-based
1071,254,383,0700_0800,0.000,0.005,60.000,0.000,period-based
1072,256,129,0700_0800,0.000,0.005,60.000,0.000,period-based
1073,257,130,0700_0800,0.000,0.005,60.000,0.000,period-based
1074,258,131,0700_0800,0.000,0.005,60.000,0.000,period-based
1075,259,132,0700_0800,0.000,0.005,60.000,0.000,period-based
1076,260,133,0700_0800,0.000,0.005,60.000,0.000,period-based
1077,261,134,0700_0800,0.000,0.005,60.000,0.000,period-based
1078,262,135,0700_0800,0.000,0.005,60.000,0.000,period-based
1079,263,136,0700_0800,0.000,0.005,60.000,0.000,period-based
1080,264,137,0700_0800,0.000,0.005,60.000,0.000,period-based
1081,265,138,0700_0800,0.000,0.005,60.000,0.000,period-based
1082,266,139,0700_0800,0.000,0.005,60.000,0.000,period-based
1083,267,140,0700_0800,0.000,0.005,60.000,0.000,period-based
1084,268,141,0700_0800,0.000,0.005,60.000,0.000,period-based
1085,269,142,0700_0800,0.000,0.005,60.000,0.000,period-based
1086,270,143,0700_0800,0.000,0.005,60.000,0.000,period-based
1087,271,144,0700_0800,0.000,0.005,60.000,0.000,period-based
1088,272,145,0700_0800,0.000,0.005,60.000,0.000,period-based
1089,273,146,0700_0800,0.000,0.005,60.000,0.000,period-based
1090,274,147,0700_0800,0.000,0.005,60.000,0.000,period-based
1091,275,148,0700_0800,0.000,0.005,60.000,0.000,period-based
1092,276,149,0700_0800,0.000,0.005,60.000,0.000,period-based
1093,277,150,0700_0800,0.000,0.005,60.000,0.000,period-based
1094,278,151,0700_0800,0.000,0.005,60.000,0.000,period-based
1095,279,152,0700_0800,0.000,0.005,60.000,0.000,period-based
1096,280,153,0700_0800,0.000,0.005,60.000,0.000,period-based
1097,281,154,0700_0800,0.000,0.005,60.000,0.000,period-based
1098,282,155,0700_0800,0.000,0.005,60.000,0.000,period-based
1099,283,156,0700_0800,0.000,0.005,60.000,0.000,period-based
1100,284,157,0700_0800,0.000,0.005,60.000,0.000,period-based
1101,285,158,0700_0800,0.000,0.005,60.000,0.000,period-based
1102,286,159,0700_0800,0.000,0.005,60.000,0.000,period-based
1103,287,160,0700_0800,0.000,0.005,60.000,0.000,period-based
1104,288,161,0700_0800,0.000,0.005,60.000,0.000,period-based
1105,289,162,0700_0800,0.000,0.005,60.000,0.000,period-based
1106,290,163,0700_0800,0.000,0.005,60.000,0.000,period-based
1107,291,164,0700_0800,0.000,0.005,60.000,0.000,period-based
1108,292,165,0700_0800,0.000,0.005,60.000,0.000,period-based
1109,293,166,0700_0800,0.000,0.005,60.000,0.000,period-based
1110,294,167,0700_0800,0.000,0.005,60.000,0.000,period-based
1111,295,168,0700_0800,0.000,0.005,60.000,0.000,period-based
1112,296,169,0700_0800,0.000,0.005,60.000,0.000,period-based
1113,297,170,0700_0800,0.000,0.005,60.000,0.000,period-based
1114,298,171,0700_0800,0.000,0.005,60.000,0.000,period-based
1115,299,172,0700_0800,0.000,0.005,60.000,0.000,period-based
1116,300,173,0700_0800,0.000,0.005,60.000,0.000,period-based
1117,301,174,0700_0800,0.000,0.005,60.000,0.000,period-based
1118,302,175,0700_0800,0.000,0.005,60.000,0.000,period-based
1119,303,176,0700_0800,0.000,0.005,60.000,0.000,period-based
1120,304,177,0700_0800,0.000,0.005,60.000,0.000,period-based
1121,305,178,0700_0800,0.000,0.005,60.000,0.000,period-based
1122,306,179,0700_0800,0.000,0.005,60.000,0.000,period-based
1123,307,180,0700_0800,0.000,0.005,60.000,0.000,period-based
1124,308,181,0700_0800,0.000,0.005,60.000,0.000,period-based
1125,309,182,0700_0800,0.000,0.005,60.000,0.000,period-based
1126,310,183,0700_0800,0.000,0.005,60.000,0.000,period-based
1127,311,184,0700_0800,0.000,0.005,60.000,0.000,period-based
1128,312,185,0700_0800,0.000,0.005,60.000,0.000,period-based
1129,313,186,0700_0800,0.000,0.005,60.000,0.000,period-based
1130,314,187,0700_0800,0.000,0.005,60.000,0.000,period-based
1131,315,188,0700_0800,0.000,0.005,60.000,0.000,period-based
1132,316,189,0700_0800,0.000,0.005,60.000,0.000,period-based
1133,317,190,0700_0800,0.000,0.005,60.000,0.000,period-based
1134,318,191,0700_0800,0.000,0.005,60.000,0.000,period-based
1135,319,192,0700_0800,0.000,0.005,60.000,0.000,period-based
1136,320,193,0700_0800,0.000,0.005,60.000,0.000,period-based
1137,321,194,0700_0800,0.000,0.005,60.000,0.000,period-based
1138,322,195,0700_0800,0.000,0.005,60.000,0.000,period-based
1139,323,196,0700_0800,0.000,0.005,60.000,0.000,period-based
1140,324,197,0700_0800,0.000,0.005,60.000,0.000,period-based
1141,325,198,0700_0800,0.000,0.005,60.000,0.000,period-based
1142,326,199,0700_0800,0.000,0.005,60.000,0.000,period-based
1143,327,200,0700_0800,0.000,0.005,60.000,0.000,period-based
1144,328,201,0700_0800,0.000,0.005,60.000,0.000,period-based
1145,329,202,0700_0800,0.000,0.005,60.000,0.000,period-based
1146,330,203,0700_0800,0.000,0.005,60.000,0.000,period-based
1147,331,204,0700_0800,0.000,0.005,60.000,0.000,period-based
1148,332,205,0700_0800,0.000,0.005,60.000,0.000,period-based
1149,333,206,0700_0800,0.000,0.005,60.000,0.000,period-based
1150,334,207,0700_0800,0.000,0.005,60.000,0.000,period-based
1151,335,208,0700_0800,0.000,0.005,60.000,0.000,period-based
1152,336,209,0700_0800,0.000,0.005,60.000,0.000,period-based
1153,337,210,0700_0800,0.000,0.005,60.000,0.000,period-based
1154,338,211,0700_0800,0.000,0.005,60.000,0.000,period-based
1155,339,212,0700_0800,0.000,0.005,60.000,0.000,period-based
1156,340,213,0700_0800,0.000,0.005,60.000,0.000,period-based
1157,341,214,0700_0800,0.000,0.005,60.000,0.000,period-based
1158,342,215,0700_0800,0.000,0.005,60.000,0.000,period-based
1159,343,216,0700_0800,0.000,0.005,60.000,0.000,period-based
1160,344,217,0700_0800,0.000,0.005,60.000,0.000,period-based
1161,345,218,0700_0800,0.000,0.005,60.000,0.000,period-based
1162,346,219,0700_0800,0.000,0.005,60.000,0.000,period-based
1163,347,220,0700_0800,0.000,0.005,60.000,0.000,period-based
1164,348,221,0700_0800,0.000,0.005,60.000,0.000,period-based
1165,349,222,0700_0800,0.000,0.005,60.000,0.000,period-based
1166,350,223,0700_0800,0.000,0.005,60.000,0.000,period-based
1167,351,224,0700_0800,0.000,0.005,60.000,0.000,period-based
1168,352,225,0700_0800,0.000,0.005,60.000,0.000,period-based
1169,353,226,0700_0800,0.000,0.005,60.000,0.000,period-based
1170,354,227,0700_0800,0.000,0.005,60.000,0.000,period-based
1171,355,228,0700_0800,0.000,0.005,60.000,0.000,period-based
1172,356,229,0700_0800,0.000,0.005,60.000,0.000,period-based
1173,357,230,0700_0800,0.000,0.005,60.000,0.000,period-based
1174,358,231,0700_0800,0.000,0.005,60.000,0.000,period-based
1175,359,232,0700_0800,0.000,0.005,60.000,0.000,period-based
1176,360,233,0700_0800,0.000,0.005,60.000,0.000,period-based
1177,361,234,0700_0800,0.000,0.005,60.000,0.000,period-based
1178,362,235,0700_0800,0.000,0.005,60.000,0.000,period-based
1179,363,236,0700_0800,0.000,0.005,60.000,0.000,period-based
1180,364,237,0700_0800,0.000,0.005,60.000,0.000,period-based
1181,365,238,0700_0800,0.000,0.005,60.000,0.000,period-based
1182,366,239,0700_0800,0.000,0.005,60.000,0.000,period-based
1183,367,240,0700_0800,0.000,0.005,60.000,0.000,period-based
1184,368,241,0700_0800,0.000,0.005,60.000,0.000,period-based
1185,369,242,0700_0800,0.000,0.005,60.000,0.000,period-based
1186,370,243,0700_0800,0.000,0.005,60.000,0.000,period-based
1187,371,244,0700_0800,0.000,0.005,60.000,0.000,period-based
1188,372,245,0700_0800,0.000,0.005,60.000,0.000,period-based
1189,373,246,0700_0800,0.000,0.005,60.000,0.000,period-based
1190,374,247,0700_0800,0.000,0.005,60.000,0.000,period-based
1191,375,248,0700_0800,0.000,0.005,60.000,0.000,period-based
1192,376,249,0700_0800,0.000,0.005,60.000,0.000,period-based
1193,377,250,0700_0800,0.000,0.005,60.000,0.000,period-based
1194,378,251,0700_0800,0.000,0.005,60.000,0.000,period-based
1195,379,252,0700_0800,0.000,0.005,60.000,0.000,period-based
1196,380,253,0700_0800,0.000,0.005,60.000,0.000,period-based
1197,381,254,0700_0800,0.000,0.005,60.000,0.000,period-based
1198,382,255,0700_0800,0.000,0.005,60.000,0.000,period-based
1199,256,385,0700_0800,0.000,0.005,60.000,0.000,period-based
1200,257,386,0700_0800,0.000,0.005,60.000,0.000,period-based
1201,258,387,0700_0800,0.000,0.005,60.000,0.000,period-based
1202,259,388,0700_0800,0.000,0.005,60.000,0.000,period-based
1203,260,389,0700_0800,0.000,0.005,60.000,0.000,period-based
1204,261,390,0700_0800,0.000,0.005,60.000,0.000,period-based
1205,262,391,0700_0800,0.000,0.005,60.000,0.000,period-based
1206,263,392,0700_0800,0.000,0.005,60.000,0.000,period-based
1207,264,393,0700_0800,0.000,0.005,60.000,0.000,period-based
1208,265,394,0700_0800,0.000,0.005,60.000,0.000,period-based
1209,266,395,0700_0800,0.000,0.005,60.000,0.000,period-based
1210,267,396,0700_0800,0.000,0.005,60.000,0.000,period-based
1211,268,397,0700_0800,0.000,0.005,60.000,0.000,period-based
1212,269,398,0700_0800,0.000,0.005,60.000,0.000,period-based
1213,270,399,0700_0800,0.000,0.005,60.000,0.000,period-based
1214,271,400,0700_0800,0.000,0.005,60.000,0.000,period-based
1215,272,401,0700_0800,0.000,0.005,60.000,0.000,period-based
1216,273,402,0700_0800,0.000,0.005,60.000,0.000,period-based
1217,274,403,0700_0800,0.000,0.005,60.000,0.000,period-based
1218,275,404,0700_0800,0.000,0.005,60.000,0.000,period-based
1219,276,405,0700_0800,0.000,0.005,60.000,0.000,period-based
1220,277,406,0700_0800,0.000,0.005,60.000,0.000,period-based
1221,278,407,0700_0800,0.000,0.005,60.000,0.000,period-based
1222,279,408,0700_0800,0.000,0.005,60.000,0.000,period-based
1223,280,409,0700_0800,0.000,0.005,60.000,0.000,period-based
1224,281,410,0700_0800,0.000,0.005,60.000,0.000,period-based
1225,282,411,0700_0800,0.000,0.005,60.000,0.000,period-based
1226,283,412,0700_0800,0.000,0.005,60.000,0.000,period-based
1227,284,413,0700_0800,0.000,0.005,60.000,0.000,period-based
1228,285,414,0700_0800,0.000,0.005,60.000,0.000,period-based
1229,286,415,0700_0800,0.000,0.005,60.000,0.000,period-based
1230,287,416,0700_0800,0.000,0.005,60.000,0.000,period-based
1231,288,417,0700_0800,0.000,0.005,60.000,0.000,period-based
1232,289,418,0700_0800,0.000,0.005,60.000,0.000,period-based
1233,290,419,0700_0800,0.000,0.005,60.000,0.000,period-based
1234,291,420,0700_0800,0.000,0.005,60.000,0.000,period-based
1235,292,421,0700_0800,0.000,0.005,60.000,0.000,period-based
1236,293,422,0700_0800,0.000,0.005,60.000,0.000,period-based
1237,294,423,0700_0800,0.000,0.005,60.000,0.000,period-based
1238,295,424,0700_0800,0.000,0.005,60.000,0.000,period-based
1239,296,425,0700_0800,0.000,0.005,60.000,0.000,period-based
1240,297,426,0700_0800,0.000,0.005,60.000,0.000,period-based
1241,298,427,0700_0800,0.000,0.005,60.000,0.000,period-based
1242,299,428,0700_0800,0.000,0.005,60.000,0.000,period-based
1243,300,429,0700_0800,0.000,0.005,60.000,0.000,period-based
1244,301,430,0700_0800,0.000,0.005,60.000,0.000,period-based
1245,302,431,0700_0800,0.000,0.005,60.000,0.000,period-based
1246,303,432,0700_0800,0.000,0.005,60.000,0.000,period-based
1247,304,433,0700_0800,0.000,0.005,60.000,0.000,period-based
1248,305,434,0700_0800,0.000,0.005,60.000,0.000,period-based
1249,306,435,0700_0800,0.000,0.005,60.000,0.000,period-based
1250,307,436,0700_0800,0.000,0.005,60.000,0.000,period-based
1251,308,437,0700_0800,0.000,0.005,60.000,0.000,period-based
1252,309,438,0700_0800,0.000,0.005,60.000,0.000,period-based
1253,310,439,0700_0800,0.000,0.005,60.000,0.000,period-based
1254,311,440,0700_0800,0.000,0.005,60.000,0.000,period-based
1255,312,441,0700_0800,0.000,0.005,60.000,0.000,period-based
1256,313,442,0700_0800,0.000,0.005,60.000,0.000,period-based
1257,314,443,0700_0800,0.000,0.005,60.000,0.000,period-based
1258,315,444,0700_0800,0.000,0.005,60.000,0.000,period-based
1259,316,445,0700_0800,0.000,0.005,60.000,0.000,period-based
1260,317,446,0700_0800,0.000,0.005,60.000,0.000,period-based
1261,318,447,0700_0800,0.000,0.005,60.000,0.000,period-based
1262,319,448,0700_0800,0.000,0.005,60.000,0.000,period-based
1263,320,449,0700_0800,0.000,0.005,60.000,0.000,period-based
1264,321,450,0700_0800,0.000,0.005,60.000,0.000,period-based
1265,322,451,0700_0800,0.000,0.005,60.000,0.000,period-based
1266,323,452,0700_0800,0.000,0.005,60.000,0.000,period-based
1267,324,453,0700_0800,0.000,0.005,60.000,0.000,period-based
1268,325,454,0700_0800,0.000,0.005,60.000,0.000,period-based
1269,326,455,0700_0800,0.000,0.005,60.000,0.000,period-based
1270,327,456,0700_0800,0.000,0.005,60.000,0.000,period-based
1271,328,457,0700_0800,0.000,0.005,60.000,0.000,period-based
1272,329,458,0700_0800,0.000,0.005,60.000,0.000,period-based
1273,330,459,0700_0800,0.000,0.005,60.000,0.000,period-based
1274,331,460,0700_0800,0.000,0.005,60.000,0.000,period-based
1275,332,461,0700_0800,0.000,0.005,60.000,0.000,period-based
1276,333,462,0700_0800,0.000,0.005,60.000,0.000,period-based
1277,334,463,0700_0800,0.000,0.005,60.000,0.000,period-based
1278,335,464,0700_0800,0.000,0.005,60.000,0.000,period-based
1279,336,465,0700_0800,0.000,0.005,60.000,0.000,period-based
1280,337,466,0700_0800,0.000,0.005,60.000,0.000,period-based
1281,338,467,0700_0800,0.000,0.005,60.000,0.000,period-based
1282,339,468,0700_0800,0.000,0.005,60.000,0.000,period-based
1283,340,469,0700_0800,0.000,0.005,60.000,0.000,period-based
1284,341,470,0700_0800,0.000,0.005,60.000,0.000,period-based
1285,342,471,0700_0800,0.000,0.005,60.000,0.000,period-based
1286,343,472,0700_0800,0.000,0.005,60.000,0.000,period-based
1287,344,473,0700_0800,0.000,0.005,60.000,0.000,period-based
1288,345,474,0700_0800,0.000,0.005,60.000,0.000,period-based
1289,346,475,0700_0800,0.000,0.005,60.000,0.000,period-based
1290,347,476,0700_0800,0.000,0.005,60.000,0.000,period-based
1291,348,477,0700_0800,0.000,0.005,60.000,0.000,period-based
1292,349,478,0700_0800,0.000,0.005,60.000,0.000,period-based
1293,350,479,0700_0800,0.000,0.005,60.000,0.000,period-based
1294,351,480,0700_0800,0.000,0.005,60.000,0.000,period-based
1295,352,481,0700_0800,0.000,0.005,60.000,0.000,period-based
1296,353,482,0700_0800,0.000,0.005,60.000,0.000,period-based
1297,354,483,0700_0800,0.000,0.005,60.000,0.000,period-based
